CFHR1	205744	852	-29	990
CFHR2	217857	853	-24	810
CFHR3	200038	941	-27	1073
CFHR4	211450	853	-31	1734
CFHR5	217857	853	-24	1779
CFI	212346	417	26	1774
CFL1	3779084	287	42	677
CFL2	573593	145	24	501
CFLAR	617625	205	39	2040
CFP	775214	443	38	1408
CFTR	116609	480	-7	4566
CGA	209764	625	-3	348
CGB	2070141	200	35	495
CGB1	2070141	200	35	465
CGB2	2070141	200	35	489
CGB5	2070141	200	35	495
CGB7	2070141	200	35	495
CGB8	2070141	200	35	495
CGGBP1	123235	894	-3	501
CGN	1385164	176	31	3609
CGNL1	189519	561	10	3906
CGREF1	1214097	238	50	1501
CGRRF1	559596	348	34	1092
CH25H	255590	367	34	816
CHAC1	1049616	176	50	792
CHAC2	658491	443	20	552
CHAD	1332860	200	23	1077
CHAF1A	2078211	278	37	2921
CHAF1B	289668	352	52	1677
CHAT	658491	443	20	2466
CHCHD1	1009357	191	42	402
CHCHD10	637355	196	52	447
CHCHD2	738325	642	4	453
CHCHD3	595524	677	11	960
CHCHD4	312564	463	27	564
CHCHD5	590285	166	36	496
CHCHD6	250457	604	39	780
CHCHD7	343112	552	19	404
CHD1	133125	595	15	5130
CHD1L	658491	443	20	2691
CHD2	243747	332	14	5707
CHD3	1971623	337	29	6490
CHD4	2790851	179	51	5820
CHD5	620866	240	30	6212
CHD6	378513	502	-1	8338
CHD7	248521	572	45	9032
CHD8	710667	380	34	7869
CHD9	228561	675	-9	8758
CHDH	475623	578	42	1782
CHEK1	477807	595	18	1701
CHEK2	515703	219	-8	1914
CHERP	815495	258	44	2781
CHFR	944795	674	10	2132
CHGA	325312	387	30	1371
CHGB	310620	346	13	2031
CHI3L1	507603	453	31	1149
CHI3L2	400425	627	41	1173
CHIA	398726	559	15	1656
CHIC1	319167	443	11	672
CHIC2	92904	472	19	495
CHID1	1694280	232	52	1449
CHIT1	507603	453	31	1487
CHKA	1168866	251	63	1533
CHKB	1073094	203	43	1103
CHL1	25264	796	9	3951
CHM	57906	443	-6	1975
CHML	658491	443	20	1968
CHMP1A	1090549	219	38	902
CHMP1B	658491	443	20	597
CHMP2A	2673870	276	11	795
CHMP2B	57851	415	-19	639
CHMP4A	974559	220	41	459
CHMP4B	761783	146	53	672
CHMP4C	158801	681	12	699
CHMP5	856503	167	38	657
CHMP6	1660463	211	27	883
CHMP7	490797	288	41	1570
CHN1	389626	701	12	1718
CHN2	249263	599	5	1901
CHODL	272100	981	-58	956
CHORDC1	132433	1152	-21	1382
CHP2	517081	598	33	588
CHPF	548994	487	35	2331
CHPF2	610106	290	32	2390
CHPT1	347543	338	8	1388
CHRAC1	432697	238	39	506
CHRD	1433862	268	46	2895
CHRDL1	108458	443	14	1374
CHRDL2	521541	204	40	1470
CHRFAM7A	313450	686	-8	1236
CHRM1	2342595	181	71	1380
CHRM2	72122	1001	-25	1398
CHRM3	52023	1031	-25	1770
CHRM4	817153	212	45	1437
CHRM5	409900	384	2	1596
CHRNA1	414231	577	21	1475
CHRNA10	537999	403	23	1412
CHRNA2	326685	448	42	1587
CHRNA3	495901	373	46	1515
CHRNA4	1278630	332	62	1981
CHRNA5	505832	375	46	1404
CHRNA6	594393	454	34	1482
CHRNA7	199973	778	-9	1593
CHRNA9	442913	347	53	1437
CHRNB1	1906324	206	33	1578
CHRNB2	1896659	403	41	1506
CHRNB3	603002	507	32	1375
CHRNB4	485971	455	45	1722
CHRND	279084	156	34	1551
CHRNE	1416161	231	30	1479
CHRNG	286805	211	36	1551
CHST1	160913	609	18	1233
CHST10	226558	642	9	1212
CHST11	1030269	419	34	1083
CHST12	792353	251	35	1242
CHST13	289633	508	52	1023
CHST14	888588	192	47	1128
CHST15	149497	632	19	1854
CHST2	319752	591	25	1590
CHST3	762207	169	54	1437
CHST4	443039	600	18	1158
CHST5	488582	225	6	1298
CHST6	488582	225	6	1185
CHST7	646939	443	40	1458
CHST8	487426	623	-26	1272
CHST9	48644	872	-24	1329
CHSY1	409968	290	26	2406
CHSY3	12401	1069	-8	2646
CHTF18	1187310	273	39	3845
CHTF8	1179391	201	24	2213
CHUK	1070291	198	25	2235
CHURC1	515337	275	41	491
CIAO1	904852	213	43	1017
CIAPIN1	749108	159	39	936
CIB1	876945	154	52	573
CIB2	414873	271	56	833
CIB3	761374	298	42	561
CIB4	1039210	428	29	798
CIC	790787	299	37	7647
CIDEA	428253	350	20	1192
CIDEB	915114	220	38	657
CIDEC	950574	170	54	776
CIITA	299383	410	38	3471
CILP	720558	183	57	3552
CILP2	868278	284	7	3486
CINP	1659098	214	32	729
CIR1	385177	419	24	1489
CIRBP	2214581	234	29	1320
CIRH1A	1175833	201	34	2294
CISD1	153256	357	-17	324
CISD2	373094	471	33	576
CISH	583785	302	50	845
CIT	905544	436	24	6175
CITED1	370863	443	50	657
CITED2	187396	504	14	810
CIZ1	1762678	201	44	2772
CKAP2	345539	356	45	2055
CKAP2L	595832	214	47	2235
CKAP4	168486	445	23	1857
CKAP5	1075464	145	38	6177
CKB	934253	225	36	1172
CKLF	688682	214	-1	483
CKM	1280459	215	23	1143
CKMT1A	774279	286	51	1402
CKMT1B	794398	269	37	1401
CKMT2	182569	777	30	1257
CKS1B	1612870	224	35	499
CKS2	163101	627	15	237
CLASP1	238179	612	21	4885
CLASP2	463864	393	9	5052
CLC	1286220	526	26	426
CLCA1	279518	762	-8	2742
CLCA2	248812	762	-13	2829
CLCA4	279475	692	-14	2862
CLCC1	880200	216	19	1780
CLCF1	1269888	177	51	675
CLCN1	379715	379	29	3036
CLCN2	1447013	268	44	2694
CLCN3	186100	464	12	2768
CLCN4	168498	443	33	2280
CLCN5	75681	443	26	2448
CLCN6	524980	196	41	2957
CLCN7	1232935	209	37	2832
CLCNKA	886121	197	43	2061
CLCNKB	886121	197	43	2254
CLDN1	164468	348	3	633
CLDN10	228898	397	50	899
CLDN11	372782	377	30	725
CLDN12	140224	1085	-8	732
CLDN14	391816	428	78	717
CLDN15	1022626	258	39	722
CLDN16	163494	373	9	915
CLDN17	10231	994	-69	672
CLDN18	160932	572	6	1003
CLDN19	735401	426	26	785
CLDN2	148608	443	22	690
CLDN20	658491	443	20	657
CLDN22	658491	443	20	660
CLDN23	174979	307	34	876
CLDN25	148947	534	4	687
CLDN3	1082063	214	54	660
CLDN4	1099366	208	37	627
CLDN5	770036	298	22	909
CLDN6	1443513	234	49	684
CLDN7	1782958	316	21	693
CLDN8	10231	994	-69	675
CLDN9	1443513	234	49	651
CLDND1	390532	796	2	1001
CLDND2	368509	610	-9	683
CLEC10A	1696302	360	24	1131
CLEC11A	652250	593	27	1018
CLEC12A	305376	565	19	825
CLEC12B	305376	565	19	844
CLEC14A	13985	544	-50	1470
CLEC16A	378690	430	37	3548
CLEC17A	1022856	198	29	1196
CLEC18A	1511555	162	36	1365
CLEC18B	475713	278	44	1365
CLEC18C	1353954	139	37	1365
CLEC1A	396940	445	-1	923
CLEC1B	305376	565	19	709
CLEC2B	295505	634	25	477
CLEC2D	251092	648	8	843
CLEC2L	557910	522	32	642
CLEC3A	44717	1261	-26	626
CLEC3B	479578	326	41	606
CLEC4A	142724	300	23	711
CLEC4C	206421	467	15	641
CLEC4D	321790	564	13	645
CLEC4E	321790	564	13	713
CLEC4F	596622	629	24	1810
CLEC4G	688482	384	31	1005
CLEC4M	719851	329	21	1225
CLEC5A	198115	856	-6	646
CLEC6A	321790	564	13	627
CLEC7A	396940	445	-1	1110
CLEC9A	351158	445	9	723
CLECL1	251092	648	8	603
CLGN	134135	752	4	1830
CLIC1	2513551	176	26	723
CLIC2	658491	443	20	741
CLIC3	1979517	188	34	708
CLIC4	518507	198	30	759
CLIC5	62331	701	13	1320
CLIC6	284989	406	43	2112
CLINT1	227687	916	44	1976
CLIP1	885125	222	41	4447
CLIP2	938020	179	51	3187
CLIP3	980636	320	19	1642
CLIP4	383097	497	32	2291
CLK1	635570	201	31	1595
CLK2	1574928	194	45	1497
CLK3	635020	206	51	2238
CLK4	492630	675	17	1550
CLLU1	658491	443	20	363
CLLU1OS	168575	582	19	303
CLMN	207561	612	30	3096
CLN3	658491	443	20	1518
CLN5	213768	637	24	1221
CLN6	376180	365	33	1138
CLN8	100540	544	-13	858
CLNK	214087	1111	17	1290
CLNS1A	603969	401	30	746
CLOCK	235221	384	22	2538
CLP1	923511	354	15	1308
CLPB	755787	258	56	2322
CLPP	943949	407	31	831
CLPS	621095	404	34	336
CLPTM1	1003719	196	6	2247
CLPTM1L	612621	541	30	1614
CLPX	678641	189	61	1899
CLRN1	353086	635	10	778
CLRN2	271399	912	37	696
CLRN3	434702	806	-25	678
CLSPN	1224684	303	25	4104
CLSTN1	614159	177	31	2943
CLSTN2	93930	998	9	2865
CLSTN3	1872466	224	33	2981
CLTA	857985	257	46	1096
CLTB	576954	347	45	855
CLTC	1083057	398	23	5114
CLTCL1	488349	222	11	5020
CLU	346863	361	29	1518
CLUAP1	805495	246	39	1365
CLUL1	449991	486	23	1619
CLVS1	491040	596	1	1188
CLVS2	138384	1106	-26	981
CLYBL	308985	612	45	1388
CMA1	898202	411	17	683
CMAS	605789	955	-13	1303
CMBL	625000	192	9	735
CMC1	84882	793	10	445
CMIP	334492	428	21	2355
CMKLR1	437015	597	27	1119
CMPK1	257134	210	7	687
CMPK2	41287	1132	-4	1454
CMTM1	777342	214	9	920
CMTM2	777342	214	9	744
CMTM3	777342	214	9	721
CMTM4	790767	145	9	703
CMTM5	1220624	456	31	669
CMTM6	436595	592	31	549
CMTM7	306655	592	19	823
CMTM8	306655	590	11	519
CMYA5	263588	684	38	12207
CNBD1	148474	1191	-31	1691
CNBP	1130979	189	50	563
CNDP1	162886	941	13	1521
CNDP2	162468	969	7	1906
CNFN	792230	218	42	336
CNGA1	220829	474	40	2277
CNGA2	126208	443	-2	1992
CNGA3	228601	630	29	2247
CNGA4	466636	728	4	1826
CNGB1	822498	125	10	3776
CNGB3	191008	1171	2	2484
CNIH	399536	371	17	499
CNIH2	2133752	236	53	543
CNIH3	408298	633	-5	480
CNIH4	628752	256	18	436
CNKSR1	896535	217	30	2232
CNKSR2	90158	443	-2	3104
CNKSR3	109534	588	14	1708
CNN1	1152381	272	31	1507
CNN2	2387949	206	26	1292
CNN3	282666	333	-6	987
CNNM1	270704	575	-6	2916
CNNM2	711862	233	38	2678
CNNM3	879415	332	48	2121
CNNM4	936233	332	49	2413
CNOT1	660382	191	8	7386
CNOT10	464002	493	28	2504
CNOT2	156657	609	-17	1966
CNOT3	735613	439	-53	2690
CNOT4	579978	407	19	2291
CNOT6	625675	485	17	1671
CNOT6L	152352	493	18	1829
CNOT7	237338	387	4	1029
CNOT8	523671	378	41	916
CNP	2081077	206	23	1263
CNPY1	267612	599	-5	276
CNPY2	2869106	184	52	723
CNPY3	1143209	203	41	834
CNPY4	1299015	205	52	626
CNR1	172187	799	37	1416
CNR2	923316	254	23	1080
CNRIP1	204433	586	15	627
CNST	416573	346	4	2188
CNTD1	1633092	190	33	1031
CNTD2	1005838	400	30	1126
CNTF	284768	644	2	600
CNTFR	843127	370	55	1116
CNTLN	31539	761	-22	4345
CNTN1	22448	1105	-22	3196
CNTN2	655446	431	37	3120
CNTN3	5646	949	-21	3084
CNTN4	52413	1215	-22	3169
CNTN5	3647	1135	-26	3425
CNTN6	6599	831	-23	3352
CNTNAP1	1740597	177	36	4152
CNTNAP2	4892	1115	-31	4063
CNTNAP3	51498	1010	-36	3961
CNTNAP4	11522	975	-26	3957
CNTNAP5	1260	1308	-14	3918
CNTROB	1794630	337	33	2964
COASY	1884163	177	38	1779
COBL	133439	509	-22	4381
COBLL1	76781	413	-4	3924
COBRA1	1724821	399	43	1740
COCH	428678	454	11	1788
COG1	221646	251	-11	3057
COG2	379098	568	3	2307
COG3	763957	379	50	2484
COG4	925955	131	47	2409
COG5	492317	753	18	2581
COG6	73269	761	11	2138
COG7	521590	611	28	2476
COG8	1202748	125	20	1976
COIL	333715	254	-10	1757
COL10A1	658491	443	20	2040
COL11A1	37620	742	-20	5610
COL11A2	1474628	377	24	5280
COL12A1	359824	486	-8	9388
COL13A1	591993	561	26	2287
COL14A1	262056	839	-5	5536
COL15A1	199434	148	18	4164
COL16A1	1126016	197	37	5082
COL17A1	455010	271	19	4520
COL18A1	513400	481	41	5371
COL19A1	93520	947	15	3465
COL1A1	1277832	210	26	4549
COL1A2	461036	499	-14	4098
COL20A1	1278630	332	62	3987
COL21A1	263671	483	-11	2958
COL22A1	5667	846	-22	4965
COL23A1	533179	634	18	1936
COL24A1	263693	863	-12	5553
COL25A1	157338	437	-5	2220
COL27A1	224550	425	3	5667
COL28A1	220971	682	6	3636
COL2A1	374433	246	47	4461
COL3A1	205492	515	-5	4403
COL4A1	429137	434	12	5028
COL4A2	521715	478	32	5043
COL4A3	253951	211	10	5030
COL4A3BP	253484	500	37	2259
COL4A4	248623	465	5	5070
COL4A5	118458	443	19	5115
COL4A6	171617	443	31	5544
COL5A1	229207	421	31	5583
COL5A2	237205	422	1	4497
COL5A3	1386309	413	1	5235
COL6A1	764197	590	23	3084
COL6A2	742075	538	10	3421
COL6A3	423594	399	10	9598
COL6A5	202934	533	11	7885
COL6A6	198659	527	16	6892
COL7A1	1386275	212	37	8895
COL8A1	226950	419	-2	2232
COL8A2	853740	282	27	2109
COL9A1	126322	633	5	2868
COL9A2	627703	373	18	2107
COL9A3	1044503	208	48	2088
COLEC10	180181	380	2	831
COLEC11	253814	371	14	1006
COLEC12	587478	572	14	2226
COLQ	507200	256	40	1623
COMMD1	563800	420	26	747
COMMD10	312789	981	8	606
COMMD2	449009	263	21	680
COMMD3	195915	462	23	650
COMMD4	814680	296	43	705
COMMD5	1454261	384	20	672
COMMD6	197100	362	35	416
COMMD7	661510	132	45	600
COMMD8	87789	528	23	549
COMMD9	222571	248	-8	594
COMP	1351321	189	26	2271
COMT	645345	217	24	1222
COMTD1	208687	275	38	786
COPA	939853	358	27	3699
COPB1	365537	228	11	2861
COPB2	246935	671	15	2828
COPE	1390116	198	20	993
COPG2	298918	433	16	1202
COPS2	317456	528	8	1377
COPS3	910162	218	11	1381
COPS4	556523	169	47	1491
COPS5	393936	518	12	1133
COPS6	1503181	254	41	981
COPS7A	2816186	232	48	1097
COPS7B	955894	365	41	1192
COPS8	336171	411	17	670
COPZ1	664708	190	45	714
COPZ2	1205950	255	20	676
COQ10A	2878071	171	46	862
COQ10B	681973	428	29	734
COQ2	344601	218	40	1296
COQ3	259457	638	13	1107
COQ4	1813435	201	46	846
COQ5	1552470	216	46	1106
COQ6	443041	158	51	1496
COQ7	861035	199	8	696
COQ9	749108	159	39	969
CORIN	113961	622	44	3371
CORO1A	658491	443	20	1491
CORO1B	1392213	215	53	1763
CORO1C	451218	217	40	1587
CORO2A	494263	272	50	1575
CORO2B	396006	603	25	1440
CORO6	719319	383	30	1602
CORO7	754886	161	41	1396
CORT	829921	392	32	249
COTL1	575674	182	24	426
COX10	96214	985	-54	1343
COX11	131464	869	-43	929
COX15	422578	304	12	1293
COX16	500896	549	32	324
COX17	288657	595	42	367
COX18	255276	747	14	1006
COX19	765060	346	34	270
COX4I1	381135	298	28	617
COX4I2	837796	213	18	513
COX5A	792240	199	45	570
COX5B	362146	520	25	387
COX6A1	1573849	216	44	327
COX6A2	839076	558	11	291
COX6B1	1162794	390	27	258
COX6B2	1028808	209	19	264
COX6C	282641	537	29	225
COX7A1	978272	326	6	237
COX7A2	394127	423	-3	589
COX7A2L	251919	375	16	513
COX7B	549293	443	19	240
COX7B2	86349	938	11	243
COX7C	84088	829	-14	192
COX8A	1322584	277	42	207
COX8C	658491	443	20	216
CP	388273	312	10	3416
CPA1	419615	298	27	1257
CPA2	424934	212	30	1323
CPA3	306125	544	-14	1251
CPA4	424934	212	30	1263
CPA5	422275	212	28	1308
CPA6	232126	890	15	1418
CPAMD8	947295	386	29	5940
CPB1	276750	681	-16	1251
CPB2	354901	679	53	1269
CPD	491081	265	22	4197
CPE	171042	494	-9	1508
CPEB1	567143	566	19	1591
CPEB2	105433	624	23	3111
CPEB3	423765	469	33	2121
CPEB4	164298	381	43	2217
CPLX1	694849	268	39	651
CPLX2	473039	624	32	405
CPLX3	764533	195	46	474
CPLX4	293564	549	20	516
CPM	645106	228	28	1389
CPN1	1067171	188	51	1374
CPN2	344707	269	34	1635
CPNE1	1423559	169	53	1744
CPNE2	745404	154	48	1731
CPNE3	192772	1166	22	1611
CPNE4	238347	974	8	1725
CPNE5	844979	244	43	1779
CPNE6	992350	355	19	1886
CPNE7	1094600	211	38	2037
CPNE8	87865	674	-4	1754
CPNE9	955408	348	34	1692
CPO	169586	723	2	1122
CPOX	364371	640	6	1408
CPPED1	75434	797	-3	942
CPS1	158852	465	-1	4518
CPSF1	2043455	200	36	4329
CPSF2	337384	415	29	2346
CPSF3	658161	278	37	2052
CPSF3L	1744013	273	28	2309
CPSF4	1327454	288	60	1079
CPSF6	758784	353	3	1824
CPSF7	1394229	286	57	1602
CPT1A	619314	303	45	2363
CPT1B	1073094	203	43	2369
CPT1C	1716449	192	41	2521
CPT2	527317	391	27	1974
CPVL	112083	634	7	1428
CPXCR1	1148	443	-19	903
CPXM1	796251	438	41	2202
CPXM2	147419	771	10	2435
CPZ	92046	471	35	1974
CR1	442029	361	18	7473
CR1L	386490	361	13	1711
CR2	447441	354	30	3276
CRABP1	505232	435	56	526
CRABP2	1851672	180	37	414
CRADD	375586	385	13	812
CRAMP1L	1534704	320	36	3812
CRAT	1428394	206	30	2193
CRB1	212549	428	-23	4480
CRB2	346407	389	44	4052
CRB3	865106	219	33	429
CRBN	61304	1017	-8	1335
CRCP	501759	345	35	367
CRCT1	325831	700	20	297
CREB1	184506	198	25	1169
CREB3	922448	190	48	1113
CREB3L1	801520	158	36	1616
CREB3L2	227556	553	20	2009
CREB3L3	2256881	244	42	1383
CREB3L4	2028800	222	34	1205
CREB5	58752	518	26	1573
CREBBP	637890	242	39	7359
CREBL2	791567	157	32	360
CREBZF	325720	554	-19	1263
CREG1	481959	506	15	662
CREG2	475096	278	19	870
CRELD1	950574	170	54	1474
CRELD2	842221	271	15	1206
CREM	179129	346	15	1439
CRH	277437	480	30	588
CRHBP	245514	418	17	987
CRHR1	408198	563	16	1429
CRHR2	484075	433	32	1553
CRIM1	267484	414	-1	3130
CRIP1	689089	298	41	231
CRIP2	689089	298	41	938
CRIP3	1293543	363	51	715
CRIPAK	1018381	507	41	1338
CRIPT	603816	252	35	303
CRISP1	70111	1258	-4	748
CRISP2	67596	1248	-6	729
CRISP3	67784	1246	-2	828
CRISPLD1	137515	703	-22	1500
CRISPLD2	444452	243	21	1541
CRK	1380844	220	18	1182
CRKL	523674	192	49	909
CRLF1	1397040	222	33	1266
CRLF2	658491	443	20	1968
CRLF3	617388	264	30	1467
CRLS1	301141	290	4	912
CRMP1	101380	643	14	2130
CRNKL1	230275	685	10	2545
CRNN	387153	671	6	1485
CROCC	681579	247	45	6051
CROT	222199	876	3	1945
CRP	737948	602	-2	672
CRTAC1	530090	369	12	2153
CRTAM	651341	416	7	1234
CRTAP	513008	372	33	1203
CRTC1	1398467	222	29	1953
CRTC2	2028800	222	34	2089
CRTC3	1079582	204	41	1899
CRX	881316	336	39	1775
CRY1	169569	473	18	1758
CRY2	429658	271	34	1874
CRYAA	687433	279	59	726
CRYAB	437513	221	22	782
CRYBA1	1533931	159	32	645
CRYBA2	922162	386	35	591
CRYBA4	161795	547	-4	588
CRYBB1	162003	462	-9	756
CRYBB2	174680	535	-35	615
CRYBB3	247839	525	-31	633
CRYBG3	123806	723	0	7194
CRYGA	321897	440	5	522
CRYGB	321897	440	5	525
CRYGC	327858	440	13	522
CRYGD	327858	440	13	522
CRYGN	612907	196	36	651
CRYGS	676664	501	35	534
CRYL1	346767	584	28	957
CRYM	467861	575	37	974
CRYZ	103167	1070	-17	987
CRYZL1	909314	375	58	1428
CS	2878071	171	46	1343
CSAD	1729009	191	55	1648
CSAG1	658491	443	20	293
CSDA	410051	455	-4	1274
CSDC2	1467336	183	66	664
CSDE1	600480	472	3	2532
CSE1L	862939	155	50	2913
CSF1	785919	216	30	1722
CSF1R	1127889	228	50	2997
CSF2	362855	407	21	432
CSF2RA	658491	443	20	3034
CSF2RB	750264	469	44	2732
CSF3	1652518	216	28	649
CSF3R	581032	347	31	2692
CSGALNACT1	171847	356	17	1636
CSGALNACT2	450604	563	-9	1645
CSH1	1446139	380	27	904
CSH2	1446139	380	27	696
CSHL1	1446139	380	27	1138
CSK	746043	199	41	1350
CSMD1	10896	1290	-36	10783
CSMD2	137660	907	16	11420
CSMD3	9197	1295	-29	11179
CSN1S1	9744	991	0	555
CSN2	9753	991	-4	678
CSN3	201562	928	3	546
CSNK1A1	607110	152	32	1138
CSNK1A1L	156140	631	31	1011
CSNK1D	2856070	193	24	1484
CSNK1E	1550040	181	63	1530
CSNK1G1	743794	263	43	1338
CSNK1G2	1944774	239	36	1406
CSNK1G3	121115	474	23	1370
CSNK2A1	671817	229	40	1268
CSNK2A2	862670	292	15	1050
CSNK2B	2517236	193	20	1247
CSPG4	578030	231	39	6966
CSPG5	888051	200	35	1698
CSPP1	353616	640	25	3868
CSRNP1	213514	500	30	1767
CSRNP2	564607	155	40	1629
CSRNP3	104412	947	2	1851
CSRP1	842013	209	26	646
CSRP2	182028	705	-11	785
CSRP2BP	782027	479	-6	2346
CSRP3	132848	504	16	582
CST1	160568	881	-48	423
CST11	188567	750	-16	414
CST2	159399	889	-45	423
CST3	189028	819	-21	438
CST4	189028	819	-21	423
CST5	159399	889	-45	426
CST6	3854361	208	57	447
CST7	545344	676	-29	501
CST8	188567	750	-16	426
CST9	189307	772	-47	477
CST9L	189307	772	-47	441
CSTA	534078	602	44	315
CSTB	919787	170	68	294
CSTF1	254679	672	-43	1293
CSTF2	341945	443	21	1822
CSTF2T	658491	443	20	1848
CSTF3	588753	326	16	2250
CSTL1	188567	750	-16	435
CT45A5	246199	443	26	398
CT62	276800	462	10	504
CTAG2	2090264	443	31	766
CTAGE1	162557	417	-9	2457
CTAGE4	215477	711	-8	2331
CTAGE5	314800	300	16	1148
CTBP1	858194	391	33	1880
CTBP2	283236	508	20	3275
CTBS	245445	585	-1	1209
CTCF	1074126	147	45	2181
CTCFL	181464	562	10	2531
CTDP1	275544	498	-3	2883
CTDSP1	734742	197	37	1224
CTDSP2	1051368	243	40	857
CTDSPL	408788	457	22	1198
CTDSPL2	697417	534	37	1455
CTF1	1508459	247	46	603
CTGF	169902	699	-4	1047
CTH	339263	379	-3	1215
CTHRC1	428438	615	23	906
CTLA4	148748	632	18	669
CTNNA1	1432876	380	39	2911
CTNNA2	10595	1614	-24	3135
CTNNA3	14523	1168	-41	2767
CTNNAL1	337834	433	14	2247
CTNNB1	305811	448	8	2343
CTNNBIP1	770684	193	34	243
CTNNBL1	720832	507	48	1692
CTNND1	921177	497	8	2934
CTNND2	15425	1060	-13	3806
CTNS	504736	354	20	1357
CTPS2	295447	443	30	1895
CTR9	794670	261	20	3519
CTRB1	612638	171	16	913
CTRB2	612638	171	16	820
CTRC	554165	212	29	804
CTRL	879834	158	50	837
CTSA	725555	209	59	1494
CTSB	470951	301	42	1032
CTSC	148974	526	-10	1546
CTSD	658491	443	20	1016
CTSE	468286	400	32	1246
CTSF	1343990	194	62	1452
CTSG	897577	582	3	765
CTSH	421272	488	45	1101
CTSK	1818753	188	35	1164
CTSL1	122983	577	26	1053
CTSL2	339842	464	24	1002
CTSO	44515	745	-2	963
CTSS	1818753	188	35	993
CTSW	3779084	287	42	1200
CTSZ	1009250	152	30	909
CTTN	511118	530	43	2210
CTTNBP2	96915	674	-11	5053
CTTNBP2NL	559406	335	23	1917
CTU2	802673	189	41	1833
CTXN1	952640	320	27	246
CTXN3	284904	682	29	243
CUBN	529248	641	-4	10954
CUEDC1	873797	222	6	1158
CUEDC2	975992	178	39	861
CUL1	517446	532	0	2328
CUL2	209586	319	7	2292
CUL3	255624	463	20	2431
CUL4A	787509	214	46	2277
CUL4B	416744	443	14	2802
CUL5	421044	572	14	2340
CUL7	1239021	301	42	5346
CUL9	1308754	363	35	7551
CUTA	1441897	236	31	746
CUTC	709789	139	18	819
CUX1	554381	461	45	5571
CUX2	493539	608	39	4702
CUZD1	301441	588	12	1821
CWC22	35642	927	7	2728
CWC25	1198833	207	37	1340
CWC27	132018	601	8	1621
CWF19L1	1070791	198	40	1614
CWF19L2	147499	853	-10	2706
CWH43	246165	439	49	2098
CX3CL1	749108	159	39	1209
CX3CR1	159083	507	38	1161
CXADR	100910	366	-17	1134
CXCL1	233432	444	6	321
CXCL10	489826	399	43	294
CXCL11	489826	399	43	282
CXCL12	33976	922	-34	729
CXCL13	405364	627	10	327
CXCL14	493676	608	26	333
CXCL16	1272092	222	28	819
CXCL17	704668	235	34	374
CXCL2	199590	368	13	321
CXCL3	199590	368	13	321
CXCL5	230379	408	2	342
CXCL6	233432	444	6	355
CXCL9	489826	399	43	375
CXCR1	718028	301	27	1050
CXCR2	694517	301	27	1080
CXCR3	947642	443	52	1257
CXCR4	431866	406	42	1083
CXCR5	1488276	175	54	1116
CXCR6	658491	443	20	1026
CXCR7	121886	599	10	1086
CXorf1	1641	443	-34	1983
CXorf21	81961	443	21	1101
CXorf22	3828	443	-13	966
CXorf23	339910	443	56	333
CXorf26	102519	443	16	903
CXorf27	106141	443	28	2928
CXorf36	72853	443	50	2241
CXorf38	467563	443	63	808
CXorf40A	187616	443	16	351
CXorf40B	280868	443	34	1347
CXorf48	228366	443	23	1071
CXorf56	617823	443	30	480
CXorf57	148900	443	12	480
CXorf58	528624	443	37	793
CXorf59	3834	443	-17	666
CXorf61	82720	443	4	2693
CXorf65	759088	443	27	1029
CXorf66	66755	443	14	1940
CXXC1	247194	379	68	339
CXXC4	18498	982	18	611
CXXC5	659730	244	42	1083
CYB561	874574	267	-20	1217
CYB561D1	1056159	272	37	875
CYB561D2	843769	206	51	666
CYB5A	152675	989	26	408
CYB5B	1161561	443	46	464
CYB5D1	2148615	337	24	764
CYB5D2	753798	357	30	868
CYB5R1	421206	389	30	1052
CYB5R2	100503	853	13	1061
CYB5R3	858524	189	74	1023
CYB5R4	87867	870	-12	1580
CYB5RL	465615	313	26	1054
CYBA	802673	189	41	1002
CYBASC3	1394229	286	57	706
CYBB	105298	443	9	1710
CYBRD1	486534	352	34	953
CYC1	2720766	211	27	975
CYCS	254010	319	11	315
CYFIP1	352283	539	-19	4203
CYFIP2	266925	1129	33	3858
CYGB	1016866	197	24	842
CYHR1	2043455	200	36	1788
CYLC1	19326	443	-45	1953
CYLC2	13384	1215	-31	1044
CYLD	279624	792	2	2997
CYP11A1	641004	222	46	1610
CYP11B1	447193	438	36	1791
CYP11B2	447193	438	36	1509
CYP17A1	883280	188	44	1524
CYP19A1	263003	535	17	1550
CYP1A1	746043	199	41	1537
CYP1A2	746043	199	41	1548
CYP1B1	716797	384	25	1629
CYP20A1	417679	298	23	1410
CYP21A2	658491	443	20	1518
CYP24A1	158398	386	-31	1565
CYP26A1	558273	470	18	1491
CYP26B1	72898	411	-5	1689
CYP26C1	558273	470	18	1566
CYP27A1	1077853	296	40	1593
CYP27B1	1160849	344	39	1524
CYP27C1	354277	226	19	1116
CYP2A13	1004808	354	10	1482
CYP2A6	1187304	275	31	1492
CYP2A7	1187304	275	31	1492
CYP2B6	1041792	375	14	1524
CYP2C18	250078	725	1	1470
CYP2C19	254705	831	-17	1470
CYP2C8	318306	717	-10	1621
CYP2C9	278564	721	-15	1470
CYP2D6	1296288	363	43	1500
CYP2E1	563924	525	-10	1479
CYP2F1	1016551	354	11	1659
CYP2J2	60418	824	-6	1506
CYP2R1	353856	596	-13	1503
CYP2S1	1098360	209	13	1512
CYP2U1	144587	735	6	1632
